date,SHA,YRS,NHG,EXC,PNF,SCC,MKM,TRM,ORO,NML,MHB,NAT,ISB,TLG,SJF
2016-03-24,6669.458905610136,2839.631288654795,155.72464037437146,140.45244966745577,219.4326728797364,48.64417019633686,371.8379375911504,75.2046574511968,6182.059252869367,1489.7575,789.5760204420405,2654.831605994468,52.227525155468925,779.4129629291633,46.398627991383364
2016-03-25,5056.306924983932,1618.3176093565353,128.8104220263475,358.15366180265505,233.8847715306017,47.38558940144526,546.2444274791264,68.68565599734166,5921.631624723641,746.8999999999999,677.1172392632491,1979.385519994019,51.69376366600159,451.3653653288252,707.1579762069009
2016-03-26,5078.1561351177625,824.4920101151729,97.63288867713243,380.7333421515191,577.6572325484603,48.10604259615704,370.33012430175813,108.14230583105461,4441.385540241774,0.0,579.0591775818908,1922.4032648583989,98.47129232509428,400.55715170683834,979.6216634669199
2016-03-27,3612.7633893165003,826.8292001245118,93.06258235365667,570.879137418872,720.812679512507,35.35788388773733,426.39641816406265,152.1140383984374,2599.7140975586735,2024.1495312499999,487.6180298182603,1636.0440701171874,112.56465105971756,452.0636437371222,1591.5487594912647
2016-03-28,3135.6901506124323,1231.3817366210942,70.43252146341261,736.4539274407991,953.5144907772144,42.2308204191755,687.3627578125001,190.00014687499993,2940.699362225594,3415.2008515625002,431.4248971008219,2061.1402109375003,126.99108942226815,1683.1054890063483,1308.781388512516
2016-03-29,2720.8677303918194,1305.9100742187502,51.170293473959575,344.6542818863527,533.2157236383669,30.9312923450546,253.57062500000006,103.74486718749995,3120.2951297709133,1467.5883202148436,389.4052941630507,1521.7846875000005,84.77364820398134,876.2734825195316,990.9074516531
2016-03-30,5010.619505828994,589.0500000000002,55.319236188064394,114.53750000000014,178.0625,20.952748481140134,109.72499999999991,43.48093749999998,1253.0118379280138,1077.2190387792969,307.5597774735684,268.53750000000036,75.40010402341761,73.15000000000009,711.1079519996827
2016-03-31,2267.7160198151287,0.0,47.318093176285814,0.0,0.0,13.286755114746086,0.0,10.587499999999977,1206.8506355978534,758.3610590078736,232.6051648362901,0.0,25.024999999999977,0.0,0.0
2016-04-01,2125.895697097436,284.59921875000055,52.15621559598466,128.81859375000022,109.84531250000009,13.32351904296874,26.96203125000011,0.0,1153.8250114571383,801.6164816090304,193.19477279598925,246.6526562500003,0.0,67.90437500000007,1045.52765625
2016-04-02,618.8331860512817,231.1293359375004,56.309983921334776,525.5604921875001,440.78289062499994,0.8767773437500068,485.17038281250007,22.967656250000005,1347.5304177915004,657.4990598630943,184.92678140106943,895.399914062501,33.95218749999998,646.7205937499998,1142.7142890625
2016-04-03,1958.9669578932771,542.2034678986911,33.78551048928084,1027.3758762695313,854.2749208984374,5.955468750000023,805.9537889648439,96.73907031250008,491.42815436919045,1192.5096899199978,161.42084475791285,2768.9043620532784,62.727328124999985,1609.524292578125,1740.5994901367187
